category,stock_code,abc_class,monthly_velocity,pick_frequency,total_sales,slotting_score,rank_in_category
Others,22608,C,58.0000000000000,25,455.850011587143,58.0000000000000,2490
Others,21018,C,9.3636363636363,25,87.5500024557114,9.3636363636363,2490
Others,22948,C,204.5000000000000,25,353.570009708405,204.5000000000000,2490
Others,21459,C,46.7500000000000,25,370.170003652573,46.7500000000000,2490
Others,84985B,C,21.5000000000000,25,197.940005779266,21.5000000000000,2490
Others,84952C,C,16.5454545454545,25,345.009999752045,16.5454545454545,2490
Others,85127,C,7.0000000000000,25,523.849994659424,7.0000000000000,2490
Others,84313C,C,3.7000000000000,25,208.539999008179,3.7000000000000,2490
Others,90158,C,2.5454545454545,25,141.840000152588,2.5454545454545,2490
Others,21065,C,3.5454545454545,24,253.129996299744,3.5454545454545,2526
Others,85088,C,7.2727272727272,24,170.10999250412,7.2727272727272,2526
Others,16219,C,24.6363636363636,24,80.8699989765882,24.6363636363636,2526
Others,90214L,C,6.6363636363636,24,92.1699999570847,6.6363636363636,2526
Others,84600,C,4.7272727272727,24,447.529987335205,4.7272727272727,2526
Others,84661A,C,10.8181818181818,24,146.259996652603,10.8181818181818,2526
Others,84842,B,135.3636363636363,24,684.150019645691,135.3636363636363,2526
Others,37492C,C,40.3333333333333,24,477.299997329712,40.3333333333333,2526
Others,22106,B,14.9000000000000,24,630.86999797821,14.9000000000000,2526
Others,84288B,C,8.7142857142857,24,118.950002908707,8.7142857142857,2526
Others,22640,C,21.0000000000000,24,280.299994945526,21.0000000000000,2526
Others,17178,C,13.3000000000000,24,156.650000572205,13.3000000000000,2526
Others,17021,C,125.2000000000000,24,328.800001442432,125.2000000000000,2526
Others,22772,C,247.0000000000000,24,339.169999837875,247.0000000000000,2526
Others,21793,C,4.3000000000000,24,290.25,4.3000000000000,2526
Others,21376,B,12.7272727272727,24,602.600002288818,12.7272727272727,2526
Others,22598,C,125.2500000000000,24,389.220013260841,125.2500000000000,2526
Others,22038,C,56.8181818181818,24,260.499992221594,56.8181818181818,2526
Others,21543,C,284.0000000000000,24,214.999997615814,284.0000000000000,2526
Others,84931A,C,4.9090909090909,24,150.3899974823,4.9090909090909,2526
Others,84533B,C,14.7500000000000,24,377.929993629456,14.7500000000000,2526
Others,35645,C,4.4545454545454,24,242.370000839233,4.4545454545454,2526
Others,85006,B,298.9000000000000,24,1217.31001186371,298.9000000000000,2526
Others,90040A,C,2.8181818181818,24,122.53999710083,2.8181818181818,2526
Others,21635,C,11.2727272727272,24,469.030000209808,11.2727272727272,2526
Others,21277,B,2.3636363636363,24,673.500007629395,2.3636363636363,2526
Others,35911A,C,7.3333333333333,24,166.209995746613,7.3333333333333,2526
Others,90010B,C,3.4545454545454,24,351.809996604919,3.4545454545454,2526
Others,84932A,B,37.4285714285714,24,602.600011825562,37.4285714285714,2526
Others,84929,C,55.6363636363636,24,330.360006093979,55.6363636363636,2526
Others,37475,C,3.3636363636363,24,398.599991798401,3.3636363636363,2526
Others,84760S,C,13.8181818181818,24,254.120006561279,13.8181818181818,2526
Others,21395,C,11.2727272727272,24,250.840005874634,11.2727272727272,2526
Others,84753A,C,32.3333333333333,24,92.1700016260147,32.3333333333333,2526
Others,90145,C,3.0909090909090,23,210.089995384216,3.0909090909090,2560
Others,90201A,C,5.3000000000000,23,156.710002183914,5.3000000000000,2560
Others,84563A,C,3.2727272727272,23,273.659994125366,3.2727272727272,2560
Others,72130,C,41.5454545454545,23,127.27999651432,41.5454545454545,2560
Others,17108D,C,88.7500000000000,23,149.099995344877,88.7500000000000,2560
Others,22541,C,82.2500000000000,23,265.829998284578,82.2500000000000,2560
Others,85089,C,12.0000000000000,23,273.290000200272,12.0000000000000,2560
Others,17012B,C,6.9090909090909,23,129.520000219345,6.9090909090909,2560
Others,79163,C,22.1818181818181,23,515.27999329567,22.1818181818181,2560
Others,90201D,C,4.8181818181818,23,156.650002241135,4.8181818181818,2560
Others,37444A,C,241.2727272727272,23,488.219987392426,241.2727272727272,2560
Others,84877D,C,5.6363636363636,23,213.809995889664,5.6363636363636,2560
Others,71101E,C,37.0000000000000,23,327.230010390282,37.0000000000000,2560
Others,72739C,C,163.0000000000000,23,279.079993128777,163.0000000000000,2560
Others,90087,C,16.0000000000000,23,161.060003638268,16.0000000000000,2560
Others,84859A,C,14.9090909090909,23,340.539999008179,14.9090909090909,2560
Others,85125,B,12.2727272727272,23,644.32998752594,12.2727272727272,2560
Others,85032A,C,32.5454545454545,23,347.219987869263,32.5454545454545,2560
Others,35838B,C,10.0000000000000,23,85.0000023841858,10.0000000000000,2560
Others,46000U,C,12.8181818181818,23,176.25,12.8181818181818,2560
Others,85110,B,1152.0000000000000,23,1138.04000103474,1152.0000000000000,2560
Others,35598B,C,27.8181818181818,23,315.299994707108,27.8181818181818,2560
Others,85169C,C,6.2727272727272,23,103.949999809265,6.2727272727272,2560
Others,84917,C,4.1000000000000,23,202.889998435974,4.1000000000000,2560
Others,90184C,C,3.2727272727272,23,326.339996337891,3.2727272727272,2560
Others,20849,C,61.1818181818181,23,589.280002593994,61.1818181818181,2560
Others,84916,C,3.0000000000000,23,148.919998168945,3.0000000000000,2560
Others,46118,C,11.0909090909090,23,172.640003800392,11.0909090909090,2560
Others,82081,C,58.0000000000000,23,451.350007295609,58.0000000000000,2560
Others,21132,C,3.2727272727272,23,204.000001907349,3.2727272727272,2560
Others,72799C,C,32.1818181818181,23,582.30999994278,32.1818181818181,2560
Others,21228,C,6.1818181818181,23,86.3199999332428,6.1818181818181,2560
Others,22849,B,55.0000000000000,23,868.250011444092,55.0000000000000,2560
Others,85028L,B,26.1000000000000,23,634.510004997253,26.1000000000000,2560
Others,17084P,C,43.7000000000000,23,89.9099982380867,43.7000000000000,2560
Others,35607A,C,40.1818181818181,23,88.3899988532066,40.1818181818181,2560
Others,90214C,C,5.3636363636363,23,74.6100000143051,5.3636363636363,2560
Others,22798,C,124.0000000000000,22,371.720005512238,124.0000000000000,2597
Others,20987,C,131.0000000000000,22,288.350008249283,131.0000000000000,2597
Others,21252,C,84.0000000000000,22,408.660002231598,84.0000000000000,2597
Others,21038,C,5.9090909090909,22,197.93000292778,5.9090909090909,2597
Others,21554,B,83.5000000000000,22,767.749991416931,83.5000000000000,2597
Others,90184B,C,2.8181818181818,22,282.399997711182,2.8181818181818,2597
Others,84802A,C,16.4545454545454,22,305.890010356903,16.4545454545454,2597
Others,85030,C,17.6363636363636,22,486.300004959106,17.6363636363636,2597
Others,90040B,C,4.8000000000000,22,171.150000095367,4.8000000000000,2597
Others,85131B,C,18.6363636363636,22,107.229999303818,18.6363636363636,2597
Others,85163A,C,3.2000000000000,22,435.419998168945,3.2000000000000,2597
Others,35966,C,19.2727272727272,22,94.9999994039536,19.2727272727272,2597
Others,82011A,C,4.5555555555555,22,179.079999923706,4.5555555555555,2597
Others,21551,B,84.5000000000000,22,824.949988365173,84.5000000000000,2597
Others,84306,C,4.2222222222222,22,469.259993553162,4.2222222222222,2597
Others,16162L,C,808.1000000000000,22,557.43000036478,808.1000000000000,2597
Others,90133,C,2.6666666666666,22,122.229999542236,2.6666666666666,2597
Others,84597B,C,18.2222222222222,22,208.120000362396,18.2222222222222,2597
Others,35637A,B,37.4000000000000,22,962.780014038086,37.4000000000000,2597
Others,85023B,C,16.6363636363636,22,434.249987840652,16.6363636363636,2597
Others,22039,C,52.2727272727272,22,237.499993294477,52.2727272727272,2597
Others,47471,C,12.1818181818181,22,102.399997234344,12.1818181818181,2597
Others,84051,C,33.2727272727272,22,304.570002913475,33.2727272727272,2597
Others,21193,C,22.2000000000000,22,274.370003700256,22.2000000000000,2597
Others,22769,A,144.0000000000000,22,2737.87009429932,144.0000000000000,2597
Others,20868,C,26.4545454545454,22,155.269999027252,26.4545454545454,2597
Others,21015,C,11.4545454545454,22,92.3600009679794,11.4545454545454,2597
Others,22843,C,53.0000000000000,22,361.78999710083,53.0000000000000,2597
Others,47578A,C,7.0909090909090,22,68.8500019311905,7.0909090909090,2597
Others,20850,B,102.1250000000000,22,704.95000576973,102.1250000000000,2597
Others,21636,C,8.8181818181818,22,267.869995832443,8.8181818181818,2597
Others,85169B,C,6.6363636363636,22,105.529999494553,6.6363636363636,2597
Others,84660B,C,3.3636363636363,22,177.929999828339,3.3636363636363,2597
Others,84631,B,22.0000000000000,22,701.519999504089,22.0000000000000,2597
Others,90201C,C,4.3636363636363,22,141.900002002716,4.3636363636363,2597
Others,20940,C,118.0000000000000,22,342.750000238419,118.0000000000000,2597
Others,47574B,C,4.1000000000000,22,174.25,4.1000000000000,2597
Others,21779,B,150.5000000000000,22,1097.80001688004,150.5000000000000,2597
Others,21371,C,8.1818181818181,22,203.229999065399,8.1818181818181,2597
Others,16259,C,177.3636363636363,22,409.709987208247,177.3636363636363,2597
Others,22330,C,42.6666666666666,22,197.900005817413,42.6666666666666,2597
Others,85080,C,11.3000000000000,22,55.7599986493587,11.3000000000000,2597
Others,85205A,C,33.0000000000000,21,168.299996852875,33.0000000000000,2639
Others,85032D,C,18.4545454545454,21,287.099987506866,18.4545454545454,2639
Others,22774,C,277.0000000000000,21,347.69000005722,277.0000000000000,2639
Others,84932D,C,47.8000000000000,21,574.710009813309,47.8000000000000,2639
Others,85092,C,45.3750000000000,21,579.169996261597,45.3750000000000,2639
Others,81952V,C,8.0909090909090,21,82.0200006961823,8.0909090909090,2639
Others,21365,C,8.6363636363636,21,228.380000352859,8.6363636363636,2639
Others,21654,C,19.1000000000000,21,289.430003881454,19.1000000000000,2639
Others,84858C,C,14.2727272727272,21,325.589995384216,14.2727272727272,2639
Others,72780,C,30.4545454545454,21,269.150008559227,30.4545454545454,2639
Others,20663,C,95.0909090909090,21,295.180002093315,95.0909090909090,2639
Others,35915C,C,31.4545454545454,21,473.499992728233,31.4545454545454,2639
Others,10138,C,52.2000000000000,21,111.219996601343,52.2000000000000,2639
Others,84899E,C,8.8333333333333,21,73.9299998283386,8.8333333333333,2639
Others,16254,C,89.6000000000000,21,258.830000162125,89.6000000000000,2639
Others,85129B,C,7.0000000000000,21,99.0099992752075,7.0000000000000,2639
Others,85007,C,35.7500000000000,21,399.620002508163,35.7500000000000,2639
Others,35603C,C,6.8181818181818,21,44.9399983584881,6.8181818181818,2639
Others,35833G,C,8.5454545454545,21,160.110000610352,8.5454545454545,2639
Others,90129F,C,3.1818181818181,21,80.110000371933,3.1818181818181,2639
Others,85160B,B,550.0000000000000,21,986.589967727661,550.0000000000000,2639
Others,16239,C,86.7500000000000,21,492.170001029968,86.7500000000000,2639
Others,44234,C,42.5454545454545,21,94.6999998390675,42.5454545454545,2639
Others,22781,C,74.0000000000000,21,556.590002536774,74.0000000000000,2639
Others,85081,C,9.4545454545454,21,46.1699986755848,9.4545454545454,2639
Others,84924A,C,3.4545454545454,21,162.170000076294,3.4545454545454,2639
Others,84615,B,48.0000000000000,21,748.480008602142,48.0000000000000,2639
Others,90197B,C,2.3636363636363,21,132.519999504089,2.3636363636363,2639
Others,90199B,C,2.4000000000000,20,152.969997882843,2.4000000000000,2667
Others,90002D,C,7.7272727272727,20,294.409999847412,7.7272727272727,2667
Others,90070,C,5.2500000000000,20,256.139993667603,5.2500000000000,2667
Others,72812,C,6.4545454545454,20,172.399994850159,6.4545454545454,2667
Others,21893,C,57.3333333333333,20,587.799991607666,57.3333333333333,2667
Others,47504H,C,4.2727272727272,20,137.170001268387,4.2727272727272,2667
Others,21102,C,20.5000000000000,20,221.079997301102,20.5000000000000,2667
Others,47503H,C,5.7000000000000,20,122.630002975464,5.7000000000000,2667
Others,90019A,C,2.1818181818181,20,127.240000724792,2.1818181818181,2667
Others,90211B,C,2.3636363636363,20,154.949998855591,2.3636363636363,2667
Others,84247H,C,6.0000000000000,20,109.130001485348,6.0000000000000,2667
Others,84455,C,21.2500000000000,20,77.960001707077,21.2500000000000,2667
Others,85091,C,38.1111111111111,20,548.809998512268,38.1111111111111,2667
Others,72225C,C,116.1818181818181,20,293.819991052151,116.1818181818181,2667
Others,84661B,C,10.2000000000000,20,158.659996986389,10.2000000000000,2667
Others,35838A,C,18.0000000000000,20,184.400002717972,18.0000000000000,2667
Others,84820,C,5.0000000000000,20,333.019990921021,5.0000000000000,2667
Others,21382,C,17.6000000000000,20,268.480003595352,17.6000000000000,2667
Others,20705,C,11.2727272727272,20,525.6399974823,11.2727272727272,2667
Others,90161A,C,4.4000000000000,20,219.869996070862,4.4000000000000,2667
Others,90192,C,2.8181818181818,20,155.569996833801,2.8181818181818,2667
Others,90019C,C,2.0909090909090,20,123.170001983643,2.0909090909090,2667
Others,90096,C,5.6000000000000,20,123.829998254776,5.6000000000000,2667
Others,62095B,C,48.3333333333333,20,307.45000910759,48.3333333333333,2667
Others,84081,C,12.5000000000000,20,389.300005912781,12.5000000000000,2667
Others,90206C,C,2.8000000000000,20,142.249998092651,2.8000000000000,2667
Others,16020C,C,6.5454545454545,20,61.2000017166138,6.5454545454545,2667
Others,84657,C,49.2000000000000,20,517.47999060154,49.2000000000000,2667
Others,20869,C,30.4545454545454,20,190.769998073578,30.4545454545454,2667
Others,84458,C,41.3333333333333,20,105.40000295639,41.3333333333333,2667
Others,85162A,B,86.7142857142857,20,1234.27002835274,86.7142857142857,2667
Others,35916C,C,4.4545454545454,20,56.510000705719,4.4545454545454,2667
Others,90190A,C,3.0000000000000,20,79.8800010681152,3.0000000000000,2667
Others,BANK CHARGES,C,2.0000000000000,20,324.240001678467,2.0000000000000,2667
Others,22773,C,210.0000000000000,20,275.27999997139,210.0000000000000,2667
Others,90059D,C,3.4545454545454,20,63.6000003814697,3.4545454545454,2667
Others,90214R,C,3.9090909090909,20,59.3699998855591,3.9090909090909,2667
Others,84875B,C,240.0000000000000,19,300,240.0000000000000,2704
Others,90175D,C,2.4545454545454,19,245.399997711182,2.4545454545454,2704
Others,20794,C,12.1111111111111,19,295.519994735718,12.1111111111111,2704
Others,85027L,C,11.5000000000000,19,338.250000953674,11.5000000000000,2704
Others,20888,C,91.7500000000000,19,547.739999771118,91.7500000000000,2704
Others,47481,C,9.0000000000000,19,89.3500026464462,9.0000000000000,2704
Others,85185F,C,9.2500000000000,19,109.150001764297,9.2500000000000,2704
Others,17001,C,96.4545454545454,19,255.84999230504,96.4545454545454,2704
Others,85130C,C,14.5000000000000,19,247.86999630928,14.5000000000000,2704
Others,84877B,C,11.0000000000000,19,257.149996757507,11.0000000000000,2704
Others,21306,C,16.4545454545454,19,136.199995756149,16.4545454545454,2704
Others,90185C,C,2.7272727272727,19,127.869998931885,2.7272727272727,2704
Others,85180B,C,8.4545454545454,19,434.960000991821,8.4545454545454,2704
Others,90199C,C,6.8181818181818,19,433.249986171722,6.8181818181818,2704
Others,47422,C,61.7777777777777,19,210.480003237724,61.7777777777777,2704
Others,21128,C,5.0000000000000,19,268.410000801086,5.0000000000000,2704
Others,20952,C,6.0000000000000,19,36.0799991488457,6.0000000000000,2704
Others,90010E,C,3.1000000000000,19,273.759996414185,3.1000000000000,2704
Others,85109,C,419.9000000000000,19,465.23000395298,419.9000000000000,2704
Others,22760,C,45.0000000000000,19,552.149997711182,45.0000000000000,2704
Others,79303D,C,8.6666666666666,19,272.450001716614,8.6666666666666,2704
Others,82076,C,145.0000000000000,19,403.640000581741,145.0000000000000,2704
Others,85230B,C,54.6363636363636,19,164.689995199442,54.6363636363636,2704
Others,90090,C,28.0000000000000,19,194.570005297661,28.0000000000000,2704
Others,90002C,C,3.6666666666666,19,124.380000114441,3.6666666666666,2704
Others,90143,C,4.0000000000000,19,330.23999786377,4.0000000000000,2704
Others,17012A,C,26.6363636363636,19,313.45000576973,26.6363636363636,2704
Others,16052,C,32.0000000000000,19,145.019995719194,32.0000000000000,2704
Others,84529A,C,10.0000000000000,19,290.780000686646,10.0000000000000,2704
Others,84030c,C,13.2500000000000,19,330.78000497818,13.2500000000000,2704
Others,84799,C,40.3000000000000,19,344.3899974823,40.3000000000000,2704
Others,20968,C,21.5000000000000,19,185.110000610352,21.5000000000000,2704
Others,84422,C,18.8181818181818,19,172.080000758171,18.8181818181818,2704
Others,21131,B,14.2727272727272,19,641.370000839233,14.2727272727272,2704
Others,22775,C,267.0000000000000,19,361.649999856949,267.0000000000000,2704
Others,21419,C,157.3750000000000,19,577.689991950989,157.3750000000000,2704
Others,84595E,C,25.8181818181818,19,550.13999414444,25.8181818181818,2704
Others,90186A,C,4.3636363636363,19,142.060001850128,4.3636363636363,2704
Others,20840,B,32.0000000000000,19,786.769994974136,32.0000000000000,2704
Others,20851,C,29.3636363636363,19,358.169993400574,29.3636363636363,2704
Others,20736,C,72.5000000000000,19,233.500007390976,72.5000000000000,2704
