stock_code,abc_class,cluster_label,cluster_name,pick_frequency,monthly_velocity,total_sales
46775A,B,1,B-Group (Medium),32,27.6666666666666,1044.23003959656
84856S,B,1,B-Group (Medium),32,57.875,1858.60998392105
85114A,B,1,B-Group (Medium),32,42.6363636363636,769.020004987717
90173,C,2,C-Group (Slow),32,4.4,167.489999294281
21001,C,2,C-Group (Slow),32,4.8181818181818,294.279994010925
21663,C,1,B-Group (Medium),32,15.2,488.159986495972
35240,C,1,B-Group (Medium),32,7.0,356.579990386963
85033G,C,1,B-Group (Medium),32,23.6,376.050007104874
20993,B,0,A-Group (Fast),32,2741.75,1334.1100127697
22701,C,1,B-Group (Medium),32,21.2,326.840003252029
20892,B,1,B-Group (Medium),32,8.5454545454545,942.3899974823
90120D,C,1,B-Group (Medium),32,10.7272727272727,486.8899974823
46776C,C,1,B-Group (Medium),32,12.090909090909,375.66999912262
21816,C,1,B-Group (Medium),32,24.8181818181818,421.290011644363
37333,B,1,B-Group (Medium),32,10.4545454545454,603.139993667603
85036B,B,1,B-Group (Medium),32,19.3636363636363,850.949992656708
21689,B,1,B-Group (Medium),32,21.7272727272727,868.250011444092
22767,B,1,B-Group (Medium),32,90.0,905.929982185364
84707B,C,2,C-Group (Slow),32,4.0,399.500002861023
90214S,C,2,C-Group (Slow),31,5.7272727272727,80.9900000095367
84526,B,1,B-Group (Medium),31,48.4545454545454,1493.89002966881
22817,C,1,B-Group (Medium),31,188.5,155.289999485016
72131,C,1,B-Group (Medium),31,54.090909090909,422.729999303818
85160A,B,0,A-Group (Fast),31,799.8181818181818,1560.52994728088
20701,B,1,B-Group (Medium),31,29.6363636363636,613.020007133484
90161B,C,2,C-Group (Slow),31,5.5454545454545,305.939993858337
84926C,C,1,B-Group (Medium),31,15.3333333333333,189.599999189377
21393,B,0,A-Group (Fast),31,518.4,1066.92995882034
85205B,C,1,B-Group (Medium),31,39.3333333333333,341.169994354248
16047,B,0,A-Group (Fast),31,964.7272727272727,1054.6999861002
84597C,C,1,B-Group (Medium),31,28.9090909090909,393.480000972748
20786,A,1,B-Group (Medium),31,9.9,3533.90002059937
90195A,C,2,C-Group (Slow),31,4.1818181818181,417.60999584198
21287,B,1,B-Group (Medium),31,203.5454545454545,1002.34998989105
21415,C,1,B-Group (Medium),31,9.7272727272727,229.719994544983
84532B,C,1,B-Group (Medium),31,13.5,417.579992294312
20785,A,1,B-Group (Medium),31,8.8,3149.05002593994
84472,A,1,B-Group (Medium),30,14.5,3402.32002639771
22846,B,1,B-Group (Medium),30,73.0,1141.35000991821
84748,B,1,B-Group (Medium),30,87.6363636363636,1195.02002334595
DCGS0058,C,2,C-Group (Slow),30,3.8181818181818,34.8199999332428
21401,C,1,B-Group (Medium),30,25.2727272727272,119.139996469021
22709,C,1,B-Group (Medium),30,219.8,429.579992264509
85071A,C,1,B-Group (Medium),30,58.8181818181818,428.330000638962
22985,C,0,A-Group (Fast),30,387.5,325.499989837408
84231,C,1,B-Group (Medium),30,40.6666666666666,93.5799976587296
90214J,C,2,C-Group (Slow),30,5.8181818181818,84.3599998950958
35809B,C,1,B-Group (Medium),30,10.6666666666666,218.359992027283
84708B,C,1,B-Group (Medium),30,6.5454545454545,366.839986801147
22512,B,1,B-Group (Medium),30,31.125,637.71000289917
21375,C,1,B-Group (Medium),30,7.9090909090909,466.560004234314
84824,B,2,C-Group (Slow),30,4.0,644.54999256134
84683,C,1,B-Group (Medium),30,26.5454545454545,304.039996147156
21729,C,1,B-Group (Medium),30,62.0,422.899999141693
21303,B,1,B-Group (Medium),30,24.0,985.540005683899
84909A,A,1,B-Group (Medium),30,52.25,2797.55000305176
90129C,C,2,C-Group (Slow),30,5.9090909090909,145.550000667572
84908B,B,1,B-Group (Medium),30,53.5,1010.92001152039
84910A,B,1,B-Group (Medium),30,34.7272727272727,947.049980163574
20787,A,1,B-Group (Medium),30,7.6666666666666,2535.10001754761
16258A,C,1,B-Group (Medium),30,46.7272727272727,163.359995722771
84619,B,1,B-Group (Medium),29,18.0,1622.96001815796
17109D,C,1,B-Group (Medium),29,108.1818181818181,555.819998264313
21341,C,1,B-Group (Medium),29,6.5454545454545,410.64000749588
22104,C,1,B-Group (Medium),29,78.3636363636363,566.939999103546
21276,B,1,B-Group (Medium),29,135.4,1558.94002008438
79144B,C,1,B-Group (Medium),29,11.1818181818181,56.3799987137318
21493,C,1,B-Group (Medium),29,27.2,252.450007081032
22703,C,1,B-Group (Medium),29,23.0,252.349991559982
22844,B,1,B-Group (Medium),29,89.0,757.420000076294
21734,C,1,B-Group (Medium),29,24.25,529.490001678467
85135C,C,2,C-Group (Slow),29,3.0,272.449996948242
85141,B,2,C-Group (Slow),29,5.3636363636363,634.25
21366,B,1,B-Group (Medium),29,13.2727272727272,652.860004425049
22984,C,1,B-Group (Medium),29,163.5,138.629995822906
84663A,C,1,B-Group (Medium),29,9.090909090909,366.35999584198
17107D,C,1,B-Group (Medium),29,10.4545454545454,293.249994516373
84666,B,1,B-Group (Medium),29,20.2,797.900009632111
21388,C,1,B-Group (Medium),29,77.75,290.170007824898
84199,C,1,B-Group (Medium),29,30.2727272727272,74.4499994069338
21208,C,1,B-Group (Medium),29,10.1818181818181,224.269995808601
85159B,C,2,C-Group (Slow),29,3.2727272727272,369.300004005432
85024C,C,1,B-Group (Medium),29,7.090909090909,128.699998140335
84974,C,2,C-Group (Slow),29,5.0,491.499990463257
21027,C,1,B-Group (Medium),29,14.8181818181818,216.469999790192
84762A,C,1,B-Group (Medium),29,8.4285714285714,517.429996490479
20864,C,1,B-Group (Medium),29,22.9090909090909,498.139984369278
35980C,C,1,B-Group (Medium),29,34.2727272727272,147.639998078346
84638,B,1,B-Group (Medium),29,31.4545454545454,727.290015220642
47592B,C,1,B-Group (Medium),29,8.375,131.899994850159
21649,B,1,B-Group (Medium),29,210.5,1162.88999629021
22839,B,1,B-Group (Medium),29,62.0,906.539992332459
85163B,C,2,C-Group (Slow),28,2.6363636363636,459.479999542236
21711,B,1,B-Group (Medium),28,26.2,952.999979972839
72739B,C,1,B-Group (Medium),28,197.0,328.389990508556
84219,C,1,B-Group (Medium),28,45.6666666666666,303.860001087189
84931B,C,1,B-Group (Medium),28,7.2727272727272,218.789995670319
90201B,C,2,C-Group (Slow),28,5.4545454545454,177.79000210762
84497,C,1,B-Group (Medium),28,7.1818181818181,319.629999637604
84452,C,1,B-Group (Medium),28,17.7142857142857,123.260001778603
20696,C,1,B-Group (Medium),28,8.3636363636363,368.379999637604
20801,C,1,B-Group (Medium),28,7.5,253.999996185303
20714,B,0,A-Group (Fast),28,790.0,649.819993138313
22647,C,1,B-Group (Medium),28,34.0,289.040005683899
17164D,C,1,B-Group (Medium),28,287.5,446.999997794628
22789,C,1,B-Group (Medium),28,230.0,429.160005807877
72801E,C,1,B-Group (Medium),28,77.6,422.319991111755
22144,C,2,C-Group (Slow),28,6.3,215.810004711151
21632,C,2,C-Group (Slow),28,3.9090909090909,573.729999542236
21092,B,0,A-Group (Fast),28,3211.5,1571.50002169609
21028,C,1,B-Group (Medium),28,10.8181818181818,164.049999713898
84898F,C,1,B-Group (Medium),28,11.0,235.219989776611
82093,C,1,B-Group (Medium),28,69.5,283.490001916885
85126,B,1,B-Group (Medium),28,13.0,967.769989013672
16244A,C,1,B-Group (Medium),28,46.5,479.410010099411
21335,B,1,B-Group (Medium),28,7.0,989.620021820068
84559D,C,1,B-Group (Medium),28,11.4545454545454,110.540003061295
71270,C,1,B-Group (Medium),28,11.4545454545454,175.379999637604
51020A,C,1,B-Group (Medium),28,88.4545454545454,340.729992389679
79192A,C,1,B-Group (Medium),28,8.9090909090909,132.639999866486
21633,B,2,C-Group (Slow),28,4.8,742.150003433228
84865,C,2,C-Group (Slow),28,3.9090909090909,425.229997634888
20903,C,1,B-Group (Medium),27,9.2727272727272,439.750006198883
84086C,C,2,C-Group (Slow),27,5.2727272727272,192.97000336647
21129,C,2,C-Group (Slow),27,5.4545454545454,446.519995689392
21262,B,1,B-Group (Medium),27,17.090909090909,734.370008707047
51012C,C,1,B-Group (Medium),27,57.0,213.75
84821,C,1,B-Group (Medium),27,24.4545454545454,238.450005888939
22771,C,1,B-Group (Medium),27,346.0,438.980000019073
84637,B,1,B-Group (Medium),27,42.1818181818181,791.609997749329
16218,C,1,B-Group (Medium),27,55.4545454545454,129.199999630451
22845,C,1,B-Group (Medium),27,69.0,465.86999464035
84625A,C,1,B-Group (Medium),27,24.2727272727272,342.930006980896
85185C,C,2,C-Group (Slow),27,6.4444444444444,171.100002765656
22259,C,1,B-Group (Medium),27,15.4285714285714,147.599999904633
35979,C,1,B-Group (Medium),27,18.8,311.03000330925
22707,C,1,B-Group (Medium),27,120.8333333333333,304.499990493059
85034B,B,1,B-Group (Medium),27,18.3636363636363,826.979990005493
20662,C,1,B-Group (Medium),27,62.7272727272727,360.260004162788
84875D,C,1,B-Group (Medium),27,39.75,412.5
35833P,C,1,B-Group (Medium),27,7.7272727272727,181.510001659393
21316,B,1,B-Group (Medium),27,46.8181818181818,869.410000801086
16207B,C,1,B-Group (Medium),27,29.375,378.560000419617
85144,C,2,C-Group (Slow),27,5.8181818181818,442.399997711182
84665,B,1,B-Group (Medium),27,11.2,666.399978637695
90147,C,2,C-Group (Slow),27,4.7272727272727,521.879991531372
22394,C,1,B-Group (Medium),27,22.2857142857142,275.399997711182
22164,C,1,B-Group (Medium),27,17.7272727272727,509.100006580353
84819,C,2,C-Group (Slow),27,6.9090909090909,327.220000267029
90171,C,1,B-Group (Medium),27,11.75,59.6499991416931
90214E,C,2,C-Group (Slow),27,5.090909090909,73.3799999952316
18096C,C,1,B-Group (Medium),26,41.6666666666666,339.840000152588
37492D,B,1,B-Group (Medium),26,60.1666666666666,682.989993691444
20799,C,1,B-Group (Medium),26,28.5714285714285,355.329998016357
35921,C,1,B-Group (Medium),26,12.7777777777777,197.089999198914
37506,C,2,C-Group (Slow),26,3.5555555555555,190.399993896484
22785,B,1,B-Group (Medium),26,114.0,751.559989929199
22102,C,1,B-Group (Medium),26,18.9090909090909,340.049995541573
21095,C,1,B-Group (Medium),26,15.4545454545454,155.840003252029
84461,C,1,B-Group (Medium),26,19.3333333333333,149.239997446537
22641,C,1,B-Group (Medium),26,37.75,370.64999127388
90013C,C,2,C-Group (Slow),26,4.0,176.229995727539
79026B,C,2,C-Group (Slow),26,3.8181818181818,76.1399989128113
47587A,B,1,B-Group (Medium),26,451.0,1099.88003587723
18007,C,1,B-Group (Medium),26,266.090909090909,347.560000479221
84625C,C,1,B-Group (Medium),26,18.4545454545454,311.640005588531
22820,C,1,B-Group (Medium),26,174.0,226.829991698265
84247E,C,1,B-Group (Medium),26,24.6,365.810005664825
22891,C,1,B-Group (Medium),26,115.0,468.970000267029
85230A,C,1,B-Group (Medium),26,96.0,267.839992046356
72818,C,1,B-Group (Medium),26,25.5454545454545,230.300006985664
90198B,C,2,C-Group (Slow),26,5.3636363636363,251.259998321533
20660,C,1,B-Group (Medium),26,7.8888888888888,88.75
35922,C,1,B-Group (Medium),26,7.6666666666666,437.389996528625
84782A,B,1,B-Group (Medium),26,13.2222222222222,840.449998855591
84869,B,1,B-Group (Medium),26,60.4,703.540010690689
21443,B,1,B-Group (Medium),26,64.25,727.93000125885
21312,B,1,B-Group (Medium),26,29.9,1179.16998624802
16244B,B,1,B-Group (Medium),26,37.5555555555555,757.170016050339
90214M,C,2,C-Group (Slow),26,6.0,78.1999999284744
75149N,C,1,B-Group (Medium),25,45.3333333333333,340.0
21631,B,2,C-Group (Slow),25,4.3636363636363,624.739999771118
47503E,B,0,A-Group (Fast),25,684.2,1186.90003991127
20818,C,2,C-Group (Slow),25,6.5454545454545,225.800000190735
82011B,C,2,C-Group (Slow),25,4.0,179.450000286102
82607E,C,1,B-Group (Medium),25,9.1818181818181,126.25
21194,C,2,C-Group (Slow),25,5.7272727272727,151.739995956421
22137,B,1,B-Group (Medium),25,45.9090909090909,1211.29000210762
45016,C,1,B-Group (Medium),25,10.1,423.729998588562
90040D,C,2,C-Group (Slow),25,4.1,148.870000362396
81950B,C,1,B-Group (Medium),25,8.9090909090909,91.4000017642975
72801F,C,1,B-Group (Medium),25,117.0,292.5
35096B,C,1,B-Group (Medium),25,73.25,106.489996939898
85071D,C,1,B-Group (Medium),25,43.1818181818181,284.069996118546
20666,C,1,B-Group (Medium),25,87.7,359.120002985001
37330,B,1,B-Group (Medium),25,49.3,890.019999504089
47503A,C,2,C-Group (Slow),25,7.0,98.8899998664856
35004s,C,1,B-Group (Medium),25,146.0,518.400002479553
85028S,B,1,B-Group (Medium),25,36.9090909090909,605.219995498657
16049,C,1,B-Group (Medium),25,255.7,433.039989203215
90104,C,1,B-Group (Medium),25,10.8,45.1799998283386
90208,C,1,B-Group (Medium),25,9.9,236.349993467331
21147,C,1,B-Group (Medium),25,13.9090909090909,257.739996671677
90129D,C,2,C-Group (Slow),25,4.5454545454545,120.570001006126
90042A,C,2,C-Group (Slow),25,4.0,102.17999792099
72817,C,1,B-Group (Medium),25,15.7272727272727,217.019998192787
90120B,C,2,C-Group (Slow),25,6.6,278.839998245239
22608,C,1,B-Group (Medium),25,58.0,455.850011587143
21018,C,1,B-Group (Medium),25,9.3636363636363,87.5500024557114
22948,C,1,B-Group (Medium),25,204.5,353.570009708405
21459,C,1,B-Group (Medium),25,46.75,370.170003652573
84985B,C,1,B-Group (Medium),25,21.5,197.940005779266
84952C,C,1,B-Group (Medium),25,16.5454545454545,345.009999752045
85127,C,2,C-Group (Slow),25,7.0,523.849994659424
84313C,C,2,C-Group (Slow),25,3.7,208.539999008179
90158,C,2,C-Group (Slow),25,2.5454545454545,141.840000152588
21065,C,2,C-Group (Slow),24,3.5454545454545,253.129996299744
85088,C,2,C-Group (Slow),24,7.2727272727272,170.10999250412
16219,C,1,B-Group (Medium),24,24.6363636363636,80.8699989765882
90214L,C,2,C-Group (Slow),24,6.6363636363636,92.1699999570847
84600,C,2,C-Group (Slow),24,4.7272727272727,447.529987335205
84661A,C,1,B-Group (Medium),24,10.8181818181818,146.259996652603
84842,B,1,B-Group (Medium),24,135.3636363636363,684.150019645691
37492C,C,1,B-Group (Medium),24,40.3333333333333,477.299997329712
22106,B,1,B-Group (Medium),24,14.9,630.86999797821
84288B,C,1,B-Group (Medium),24,8.7142857142857,118.950002908707
22640,C,1,B-Group (Medium),24,21.0,280.299994945526
17178,C,1,B-Group (Medium),24,13.3,156.650000572205
17021,C,1,B-Group (Medium),24,125.2,328.800001442432
22772,C,1,B-Group (Medium),24,247.0,339.169999837875
21793,C,2,C-Group (Slow),24,4.3,290.25
21376,B,1,B-Group (Medium),24,12.7272727272727,602.600002288818
22598,C,1,B-Group (Medium),24,125.25,389.220013260841
22038,C,1,B-Group (Medium),24,56.8181818181818,260.499992221594
21543,C,1,B-Group (Medium),24,284.0,214.999997615814
84931A,C,2,C-Group (Slow),24,4.9090909090909,150.3899974823
84533B,C,1,B-Group (Medium),24,14.75,377.929993629456
35645,C,2,C-Group (Slow),24,4.4545454545454,242.370000839233
85006,B,1,B-Group (Medium),24,298.9,1217.31001186371
90040A,C,2,C-Group (Slow),24,2.8181818181818,122.53999710083
21635,C,1,B-Group (Medium),24,11.2727272727272,469.030000209808
21277,B,2,C-Group (Slow),24,2.3636363636363,673.500007629395
35911A,C,2,C-Group (Slow),24,7.3333333333333,166.209995746613
90010B,C,2,C-Group (Slow),24,3.4545454545454,351.809996604919
84932A,B,1,B-Group (Medium),24,37.4285714285714,602.600011825562
84929,C,1,B-Group (Medium),24,55.6363636363636,330.360006093979
37475,C,2,C-Group (Slow),24,3.3636363636363,398.599991798401
84760S,C,1,B-Group (Medium),24,13.8181818181818,254.120006561279
21395,C,1,B-Group (Medium),24,11.2727272727272,250.840005874634
84753A,C,1,B-Group (Medium),24,32.3333333333333,92.1700016260147
90145,C,2,C-Group (Slow),23,3.090909090909,210.089995384216
90201A,C,2,C-Group (Slow),23,5.3,156.710002183914
84563A,C,2,C-Group (Slow),23,3.2727272727272,273.659994125366
72130,C,1,B-Group (Medium),23,41.5454545454545,127.27999651432
17108D,C,1,B-Group (Medium),23,88.75,149.099995344877
22541,C,1,B-Group (Medium),23,82.25,265.829998284578
85089,C,1,B-Group (Medium),23,12.0,273.290000200272
17012B,C,2,C-Group (Slow),23,6.9090909090909,129.520000219345
79163,C,1,B-Group (Medium),23,22.1818181818181,515.27999329567
90201D,C,2,C-Group (Slow),23,4.8181818181818,156.650002241135
37444A,C,1,B-Group (Medium),23,241.2727272727272,488.219987392426
84877D,C,2,C-Group (Slow),23,5.6363636363636,213.809995889664
71101E,C,1,B-Group (Medium),23,37.0,327.230010390282
72739C,C,1,B-Group (Medium),23,163.0,279.079993128777
90087,C,1,B-Group (Medium),23,16.0,161.060003638268
84859A,C,1,B-Group (Medium),23,14.9090909090909,340.539999008179
85125,B,1,B-Group (Medium),23,12.2727272727272,644.32998752594
85032A,C,1,B-Group (Medium),23,32.5454545454545,347.219987869263
35838B,C,1,B-Group (Medium),23,10.0,85.0000023841858
46000U,C,1,B-Group (Medium),23,12.8181818181818,176.25
85110,B,0,A-Group (Fast),23,1152.0,1138.04000103474
35598B,C,1,B-Group (Medium),23,27.8181818181818,315.299994707108
85169C,C,2,C-Group (Slow),23,6.2727272727272,103.949999809265
84917,C,2,C-Group (Slow),23,4.1,202.889998435974
90184C,C,2,C-Group (Slow),23,3.2727272727272,326.339996337891
20849,C,1,B-Group (Medium),23,61.1818181818181,589.280002593994
84916,C,2,C-Group (Slow),23,3.0,148.919998168945
46118,C,1,B-Group (Medium),23,11.090909090909,172.640003800392
82081,C,1,B-Group (Medium),23,58.0,451.350007295609
21132,C,2,C-Group (Slow),23,3.2727272727272,204.000001907349
72799C,C,1,B-Group (Medium),23,32.1818181818181,582.30999994278
21228,C,2,C-Group (Slow),23,6.1818181818181,86.3199999332428
22849,B,1,B-Group (Medium),23,55.0,868.250011444092
85028L,B,1,B-Group (Medium),23,26.1,634.510004997253
17084P,C,1,B-Group (Medium),23,43.7,89.9099982380867
35607A,C,1,B-Group (Medium),23,40.1818181818181,88.3899988532066
90214C,C,2,C-Group (Slow),23,5.3636363636363,74.6100000143051
22798,C,1,B-Group (Medium),22,124.0,371.720005512238
20987,C,1,B-Group (Medium),22,131.0,288.350008249283
21252,C,1,B-Group (Medium),22,84.0,408.660002231598
21038,C,2,C-Group (Slow),22,5.9090909090909,197.93000292778
21554,B,1,B-Group (Medium),22,83.5,767.749991416931
90184B,C,2,C-Group (Slow),22,2.8181818181818,282.399997711182
84802A,C,1,B-Group (Medium),22,16.4545454545454,305.890010356903
85030,C,1,B-Group (Medium),22,17.6363636363636,486.300004959106
90040B,C,2,C-Group (Slow),22,4.8,171.150000095367
85131B,C,1,B-Group (Medium),22,18.6363636363636,107.229999303818
85163A,C,2,C-Group (Slow),22,3.2,435.419998168945
35966,C,1,B-Group (Medium),22,19.2727272727272,94.9999994039536
82011A,C,2,C-Group (Slow),22,4.5555555555555,179.079999923706
21551,B,1,B-Group (Medium),22,84.5,824.949988365173
84306,C,2,C-Group (Slow),22,4.2222222222222,469.259993553162
16162L,C,0,A-Group (Fast),22,808.1,557.43000036478
90133,C,2,C-Group (Slow),22,2.6666666666666,122.229999542236
84597B,C,1,B-Group (Medium),22,18.2222222222222,208.120000362396
35637A,B,1,B-Group (Medium),22,37.4,962.780014038086
85023B,C,1,B-Group (Medium),22,16.6363636363636,434.249987840652
22039,C,1,B-Group (Medium),22,52.2727272727272,237.499993294477
47471,C,1,B-Group (Medium),22,12.1818181818181,102.399997234344
84051,C,1,B-Group (Medium),22,33.2727272727272,304.570002913475
21193,C,1,B-Group (Medium),22,22.2,274.370003700256
22769,A,1,B-Group (Medium),22,144.0,2737.87009429932
20868,C,1,B-Group (Medium),22,26.4545454545454,155.269999027252
21015,C,1,B-Group (Medium),22,11.4545454545454,92.3600009679794
22843,C,1,B-Group (Medium),22,53.0,361.78999710083
47578A,C,2,C-Group (Slow),22,7.090909090909,68.8500019311905
20850,B,1,B-Group (Medium),22,102.125,704.95000576973
21636,C,2,C-Group (Slow),22,8.8181818181818,267.869995832443
85169B,C,2,C-Group (Slow),22,6.6363636363636,105.529999494553
84660B,C,2,C-Group (Slow),22,3.3636363636363,177.929999828339
84631,B,1,B-Group (Medium),22,22.0,701.519999504089
90201C,C,2,C-Group (Slow),22,4.3636363636363,141.900002002716
20940,C,1,B-Group (Medium),22,118.0,342.750000238419
47574B,C,2,C-Group (Slow),22,4.1,174.25
21779,B,1,B-Group (Medium),22,150.5,1097.80001688004
21371,C,2,C-Group (Slow),22,8.1818181818181,203.229999065399
