stock_code,x_coordinate,y_coordinate,cluster_name,abc_class,slot_id
21838,43,67,C-Group (Slow),C,3968
47348A,44,66,C-Group (Slow),C,3969
22889,45,65,C-Group (Slow),C,3970
21008,46,64,C-Group (Slow),C,3971
20954,47,63,C-Group (Slow),C,3972
20939,48,62,C-Group (Slow),C,3973
22870,49,61,C-Group (Slow),C,3974
90021,27,84,C-Group (Slow),C,3975
35751D,28,83,C-Group (Slow),C,3976
35822P,29,82,C-Group (Slow),C,3977
85157,30,81,C-Group (Slow),C,3978
22886,31,80,C-Group (Slow),C,3979
72754D,32,79,C-Group (Slow),C,3980
20791,33,78,C-Group (Slow),C,3981
21036,34,77,C-Group (Slow),C,3982
DCGS0041,35,76,C-Group (Slow),C,3983
72752A,36,75,C-Group (Slow),C,3984
44092B,37,74,C-Group (Slow),C,3985
84572,38,73,C-Group (Slow),C,3986
21409,39,72,C-Group (Slow),C,3987
90068,40,71,C-Group (Slow),C,3988
84311,41,70,C-Group (Slow),C,3989
85232C,42,69,C-Group (Slow),C,3990
22351,43,68,C-Group (Slow),C,3991
90214W,44,67,C-Group (Slow),C,3992
17061,45,66,C-Group (Slow),C,3993
35818C,46,65,C-Group (Slow),C,3994
37481,47,64,C-Group (Slow),C,3995
21767,48,63,C-Group (Slow),C,3996
21406,49,62,C-Group (Slow),C,3997
72796C,28,84,C-Group (Slow),C,3998
84630,29,83,C-Group (Slow),C,3999
37484,30,82,C-Group (Slow),C,4000
85072,31,81,C-Group (Slow),C,4001
35950,32,80,C-Group (Slow),C,4002
35597A,33,79,C-Group (Slow),C,4003
DCGS0075,34,78,C-Group (Slow),C,4004
16169G,35,77,C-Group (Slow),C,4005
79303A,36,76,C-Group (Slow),C,4006
35815P,37,75,C-Group (Slow),C,4007
21860,38,74,C-Group (Slow),C,4008
85050,39,73,C-Group (Slow),C,4009
85043,40,72,C-Group (Slow),C,4010
22963,41,71,C-Group (Slow),C,4011
35598A,42,70,C-Group (Slow),C,4012
84614C,43,69,C-Group (Slow),C,4013
35999,44,68,C-Group (Slow),C,4014
20822,45,67,C-Group (Slow),C,4015
22828,46,66,C-Group (Slow),C,4016
84845A,47,65,C-Group (Slow),C,4017
20739,48,64,C-Group (Slow),C,4018
35930,49,63,C-Group (Slow),C,4019
84626,29,84,C-Group (Slow),C,4020
35650,30,83,C-Group (Slow),C,4021
79065A,31,82,C-Group (Slow),C,4022
72084B,32,81,C-Group (Slow),C,4023
DCGS0037,33,80,C-Group (Slow),C,4024
20683,34,79,C-Group (Slow),C,4025
